Frequency ID,Real Part,Imaginary Part
33976,-3.2903928513405845e-05,-1638.4119873046875
440,-3.290393215138465e-05,-3638.943115234375
6584,-3.290393578936346e-05,8300.0078125
59320,-3.2903939427342266e-05,8175.82373046875
50872,-3.290394306532107e-05,-6866.9287109375
31928,-3.290394670329988e-05,1089.3406982421875
16824,-3.290395034127869e-05,-5102.2197265625
44472,-3.2903953979257494e-05,21637.9140625
6840,-3.29039576172363e-05,228.81085205078125
12216,-3.290396125521511e-05,9976.5458984375
22712,-3.2903964893193915e-05,-8082.26708984375
25272,-3.290396853117272e-05,5114.35595703125
47288,-3.290397216915153e-05,-22907.890625
21688,-3.290397580713034e-05,10936.939453125
58808,-3.2903979445109144e-05,-5537.8564453125
9912,-3.290398308308795e-05,2759.940185546875
14264,-3.290398672106676e-05,-8121.12255859375
33208,-3.2903990359045565e-05,-431.3486328125
30904,-3.290399399702437e-05,-7699.267578125
14008,-3.290399763500318e-05,3235.72802734375
16056,-3.2904001272981986e-05,5271.658203125
44216,-3.2904004910960793e-05,3883.347900390625
26552,-3.29040085489396e-05,-11307.6494140625
15800,-3.290401218691841e-05,22.314773559570312
17592,-3.2904015824897215e-05,348.3861083984375
16056,-3.290401946287602e-05,5229.55126953125
39096,-3.290402310085483e-05,1273.273193359375
52920,-3.2904026738833636e-05,1317.0916748046875
36536,-3.290403037681244e-05,6647.11181640625
62392,-3.290403401479125e-05,-7347.15234375
25016,-3.290403765277006e-05,1808.28466796875
8120,-3.2904041290748864e-05,-1462.960205078125
15032,-3.290404492872767e-05,2653.740966796875
27064,-3.290404856670648e-05,24496.01171875
23224,-3.2904052204685286e-05,1143.5970458984375
53176,-3.290405584266409e-05,6680.796875
49592,-3.29040594806429e-05,8698.0009765625
30392,-3.290406311862171e-05,7842.6376953125
52152,-3.2904066756600514e-05,6564.8916015625
42680,-3.290407039457932e-05,12421.177734375
48824,-3.290407403255813e-05,8555.814453125
51128,-3.2904077670536935e-05,9185.6708984375
32184,-3.290408130851574e-05,4141.033203125
14776,-3.290408494649455e-05,25257.830078125
35768,-3.2904088584473357e-05,-2872.70654296875
37048,-3.2904092222452164e-05,8391.3701171875
58040,-3.290409586043097e-05,-10932.2255859375
59832,-3.290409949840978e-05,4151.3798828125
9400,-3.2904103136388585e-05,-4024.387451171875
20920,-3.290410677436739e-05,23030.513671875
37304,-3.29041104123462e-05,-2890.270751953125
21944,-3.2904114050325006e-05,3201.199462890625
62648,-3.290411768830381e-05,22784.021484375
59064,-3.290412132628262e-05,4815.87060546875
8376,-3.290412496426143e-05,5557.84326171875
5816,-3.2904128602240235e-05,1574.3447265625
7096,-3.290413224021904e-05,-3482.436767578125
57784,-3.290413587819785e-05,6034.923828125
38072,-3.2904139516176656e-05,-2436.01611328125
53432,-3.290414315415546e-05,13557.560546875
63672,-3.290414679213427e-05,67741.75
2488,-3.290415043011308e-05,4164.62451171875
27064,-3.2904154068091884e-05,-11296.1796875
46520,-3.290415770607069e-05,1659.0345458984375
33976,-3.29041613440495e-05,2732.481689453125
52408,-3.2904164982028306e-05,4770.81494140625
20152,-3.290416862000711e-05,2212.629638671875
15032,-3.290417225798592e-05,-3735.372314453125
25272,-3.290417589596473e-05,2603.51904296875
44728,-3.2904179533943534e-05,-418.6387634277344
19640,-3.290418317192234e-05,10261.6015625
14520,-3.290418680990115e-05,5828.1357421875
62648,-3.2904190447879955e-05,10205.767578125
33720,-3.290419408585876e-05,1111.04248046875
24248,-3.290419772383757e-05,-5138.947265625
61368,-3.2904201361816376e-05,2640.36572265625
28344,-3.2904204999795184e-05,1166.0623779296875
25528,-3.290420863777399e-05,6338.4619140625
37816,-3.29042122757528e-05,-60808.80859375
29880,-3.2904215913731605e-05,1891.2388916015625
53432,-3.290421955171041e-05,-2170.687255859375
7864,-3.290422318968922e-05,7043.15625
30392,-3.2904226827668026e-05,-16694.330078125
24760,-3.290423046564683e-05,3609.89111328125
12728,-3.290423410362564e-05,1369.220947265625
16824,-3.290423774160445e-05,4410.72607421875
25272,-3.2904241379583254e-05,27873.9296875
54456,-3.290424501756206e-05,5090.60888671875
49080,-3.290424865554087e-05,-6238.92626953125
53944,-3.2904252293519676e-05,8630.8740234375
11960,-3.290425593149848e-05,-572.0507202148438
8632,-3.290425956947729e-05,-6477.82177734375
24248,-3.29042632074561e-05,2729.240478515625
19896,-3.2904266845434904e-05,3592.177001953125
37816,-3.290427048341371e-05,-16949.689453125
13240,-3.290427412139252e-05,-195.0557403564453
49336,-3.2904277759371325e-05,24621.564453125
29880,-3.290428139735013e-05,6281.3505859375
49848,-3.290428503532894e-05,-5625.60546875
30136,-3.290428867330775e-05,1420.3392333984375
54200,-3.2904292311286554e-05,-8428.1005859375
10168,-3.290429594926536e-05,12658.27734375
19896,-3.290429958724417e-05,3203.184814453125
7864,-3.2904303225222975e-05,-2567.4013671875
32696,-3.290430686320178e-05,-6658.99951171875
14776,-3.290431050118059e-05,2357.936279296875
39864,-3.2904314139159396e-05,7074.09375
22712,-3.29043177771382e-05,12607.1318359375
31928,-3.290432141511701e-05,24471.765625
32184,-3.290432505309582e-05,5637.1044921875
65464,-3.2904328691074625e-05,4803.28759765625
31416,-3.290433232905343e-05,1659.2144775390625
440,-3.290433596703224e-05,23035.333984375
52152,-3.2904339605011046e-05,-2117.55126953125
9912,-3.290434324298985e-05,14631.1640625
63160,-3.290434688096866e-05,45168.140625
40888,-3.290435051894747e-05,-2211.404052734375
37560,-3.2904354156926274e-05,6476.38623046875
63160,-3.290435779490508e-05,10904.212890625
62648,-3.290436143288389e-05,4954.1005859375
30648,-3.2904365070862696e-05,-7303.89501953125
59576,-3.29043687088415e-05,3408.41943359375
54200,-3.290437234682031e-05,1959.880859375
18616,-3.290437598479912e-05,3644.354248046875
63416,-3.2904379622777924e-05,3618.0859375
4536,-3.290438326075673e-05,782.5735473632812
43448,-3.290438689873554e-05,1763.5672607421875
28856,-3.2904390536714345e-05,1781.8426513671875
3768,-3.290439417469315e-05,1892.679931640625
8376,-3.290439781267196e-05,-4251.9755859375
33976,-3.2904401450650766e-05,4753.03662109375
29368,-3.2904405088629574e-05,-2152.11474609375
20152,-3.290440872660838e-05,-1863.2479248046875
10424,-3.290441236458719e-05,-226.0360870361328
952,-3.2904416002565995e-05,2395.0634765625
12728,-3.29044196405448e-05,842.5610961914062
58296,-3.290442327852361e-05,2729.950439453125
35000,-3.2904426916502416e-05,9992.978515625
16056,-3.290443055448122e-05,4517.9345703125
31928,-3.290443419246003e-05,368.80950927734375
16568,-3.290443783043884e-05,-2678.451171875
14776,-3.2904441468417645e-05,-4999.8798828125
33464,-3.290444510639645e-05,9753.8857421875
48056,-3.290444874437526e-05,-17016.509765625
28344,-3.2904452382354066e-05,1778.82373046875
36024,-3.290445602033287e-05,4957.17724609375
53432,-3.290445965831168e-05,11709.466796875
43448,-3.290446329629049e-05,-1205.8287353515625
62904,-3.2904466934269294e-05,682.11669921875
29624,-3.29044705722481e-05,3134.7978515625
44728,-3.290447421022691e-05,6992.28564453125
22968,-3.2904477848205715e-05,-3205.216552734375
52152,-3.290448148618452e-05,-3530.088623046875
36792,-3.290448512416333e-05,3526.507080078125
21944,-3.290448876214214e-05,2373.934814453125
19640,-3.2904492400120944e-05,-9407.146484375
52152,-3.290449603809975e-05,22812.83984375
43448,-3.290449967607856e-05,-5238.36962890625
5304,-3.2904503314057365e-05,33855.36328125
51384,-3.290450695203617e-05,-12156.0595703125
28088,-3.290451059001498e-05,179.474365234375
5048,-3.2904514227993786e-05,-6039.1181640625
63416,-3.2904517865972593e-05,4736.33935546875
7096,-3.29045215039514e-05,-615.6365966796875
3768,-3.290452514193021e-05,5284.40087890625
37048,-3.2904528779909015e-05,4674.943359375
37816,-3.290453241788782e-05,3669.978759765625
2744,-3.290453605586663e-05,4582.6318359375
21688,-3.2904539693845436e-05,12877.8486328125
59832,-3.290454333182424e-05,3937.980224609375
39864,-3.290454696980305e-05,1710.1856689453125
2488,-3.290455060778186e-05,-9350.3427734375
35768,-3.2904554245760664e-05,-913.3798828125
11960,-3.290455788373947e-05,6107.42041015625
31416,-3.290456152171828e-05,53202.77734375
60600,-3.2904565159697086e-05,7762.78515625
9656,-3.290456879767589e-05,8546.4619140625
19640,-3.29045724356547e-05,8194.017578125
60856,-3.290457607363351e-05,1114.877197265625
54712,-3.2904579711612314e-05,-72693.171875
44728,-3.290458334959112e-05,3229.84130859375
32696,-3.290458698756993e-05,-6477.9736328125
50616,-3.2904590625548735e-05,-1145.725341796875
56248,-3.290459426352754e-05,3867.23583984375
57528,-3.290459790150635e-05,-384.9312438964844
52152,-3.2904601539485157e-05,3681.153076171875
8632,-3.2904605177463964e-05,-19569.634765625
25272,-3.290460881544277e-05,7485.68798828125
51896,-3.290461245342158e-05,6272.84814453125
29624,-3.2904616091400385e-05,3386.128662109375
31416,-3.290461972937919e-05,1107.2725830078125
24248,-3.2904623367358e-05,-507.7196960449219
13496,-3.2904627005336806e-05,21160.916015625
61880,-3.290463064331561e-05,-4511.15869140625
12728,-3.290463428129442e-05,8697.7275390625
61624,-3.290463791927323e-05,14330.4345703125
7608,-3.2904641557252035e-05,7001.13671875
23480,-3.290464519523084e-05,-5054.81689453125
21944,-3.290464883320965e-05,2779.69091796875
64952,-3.2904652471188456e-05,4146.333984375
64440,-3.290465610916726e-05,6851.73779296875
51640,-3.290465974714607e-05,2945.244140625
38840,-3.290466338512488e-05,7024.396484375
46776,-3.2904667023103684e-05,-3656.1884765625
10424,-3.290467066108249e-05,-288.9604187011719
65208,-3.29046742990613e-05,1262.7646484375
23736,-3.2904677937040105e-05,14513.3037109375
32952,-3.290468157501891e-05,-3844.542236328125
50616,-3.290468521299772e-05,5255.6044921875
14264,-3.290468885097653e-05,13848.5087890625
58296,-3.2904692488955334e-05,-2350.20703125
9144,-3.290469612693414e-05,3328.812744140625
64696,-3.290469976491295e-05,334.6935729980469
23992,-3.2904703402891755e-05,6411.6875
52408,-3.290470704087056e-05,-12128.787109375
64440,-3.290471067884937e-05,2354.16064453125
30904,-3.2904714316828176e-05,-3578.966796875
9912,-3.2904717954806983e-05,38239.21875
32184,-3.290472159278579e-05,-9466.5576171875
13752,-3.29047252307646e-05,828.1133422851562
9656,-3.2904728868743405e-05,-14019.2958984375
61112,-3.290473250672221e-05,8391.2373046875
60600,-3.290473614470102e-05,-9200.869140625
9912,-3.2904739782679826e-05,4540.53759765625
24760,-3.290474342065863e-05,3208.205810546875
32952,-3.290474705863744e-05,-3921.4248046875
4024,-3.290475069661625e-05,-11634.1083984375
63160,-3.2904754334595054e-05,8439.6875
32184,-3.290475797257386e-05,5804.943359375
19384,-3.290476161055267e-05,-6260.45654296875
51640,-3.2904765248531476e-05,-7982.498046875
1720,-3.290476888651028e-05,-6731.23046875
48056,-3.290477252448909e-05,-14644.4697265625
21176,-3.29047761624679e-05,43921.37109375
18616,-3.2904779800446704e-05,-5901.0498046875
9656,-3.290478343842551e-05,707.1246337890625
36536,-3.290478707640432e-05,1833.7364501953125
5560,-3.2904790714383125e-05,1565.40380859375
45496,-3.290479435236193e-05,4101.8671875
9656,-3.290479799034074e-05,-1328.943359375
64952,-3.2904801628319547e-05,10942.2255859375
21944,-3.2904805266298354e-05,4010.531494140625
9400,-3.290480890427716e-05,12333.123046875
29880,-3.290481254225597e-05,-6370.4130859375
57784,-3.2904816180234775e-05,4151.17041015625
45752,-3.290481981821358e-05,7592.34716796875
31416,-3.290482345619239e-05,1027.363525390625
24248,-3.2904827094171196e-05,-6499.8212890625
15544,-3.290483073215e-05,1781.9117431640625
61624,-3.290483437012881e-05,-8998.3388671875
19896,-3.290483800810762e-05,3874.574462890625
58552,-3.2904841646086425e-05,2370.10791015625
39352,-3.290484528406523e-05,-2917.12109375
8888,-3.290484892204404e-05,4134.46923828125
43192,-3.2904852560022846e-05,5736.77001953125
8120,-3.290485619800165e-05,-3387.921875
9912,-3.290485983598046e-05,-2534.46630859375
5560,-3.290486347395927e-05,-10600.2841796875
13496,-3.2904867111938074e-05,-7741.4521484375
49336,-3.290487074991688e-05,484.0950927734375
29112,-3.290487438789569e-05,-2391.9267578125
35000,-3.2904878025874496e-05,-13125.1943359375
30904,-3.29048816638533e-05,4121.5966796875
53432,-3.290488530183211e-05,149.78317260742188
23480,-3.290488893981092e-05,3510.8056640625
4792,-3.2904892577789724e-05,3895.80029296875
28344,-3.290489621576853e-05,3116.885986328125
53944,-3.290489985374734e-05,4500.99560546875
61880,-3.2904903491726145e-05,10833.896484375
26808,-3.290490712970495e-05,-3732.98583984375
50104,-3.290491076768376e-05,17027.37109375
52920,-3.2904914405662566e-05,-5354.14111328125
33976,-3.2904918043641374e-05,-1083.6302490234375
8632,-3.290492168162018e-05,-13265.86328125
2744,-3.290492531959899e-05,6357.27099609375
60600,-3.2904928957577795e-05,3312.191162109375
2744,-3.29049325955566e-05,3852.958984375
16056,-3.290493623353541e-05,5177.875
55992,-3.2904939871514216e-05,-4587.71630859375
60344,-3.290494350949302e-05,-8230.322265625
6840,-3.290494714747183e-05,-12503.2490234375
28088,-3.290495078545064e-05,-11863.65625
1464,-3.2904954423429444e-05,21132.9375
59064,-3.290495806140825e-05,-27412.779296875
35512,-3.290496169938706e-05,-5517.5947265625
8376,-3.2904965337365866e-05,8480.3447265625
11448,-3.290496897534467e-05,2215.98779296875
47544,-3.290497261332348e-05,-1103.9462890625
2488,-3.290497625130229e-05,-6111.52392578125
64952,-3.2904979889281094e-05,-8289.18359375
37304,-3.29049835272599e-05,5632.630859375
12984,-3.290498716523871e-05,5065.92041015625
19640,-3.2904990803217515e-05,4065.489501953125
23736,-3.290499444119632e-05,3053.30078125
43192,-3.290499807917513e-05,6437.63232421875
8120,-3.290500171715394e-05,-11434.1669921875
52408,-3.2905005355132744e-05,4731.4375
22712,-3.290500899311155e-05,-9696.5888671875
11960,-3.290501263109036e-05,1595.0655517578125
42680,-3.2905016269069165e-05,-1618.3121337890625
36024,-3.290501990704797e-05,-3562.184326171875
16312,-3.290502354502678e-05,6488.61328125
33464,-3.2905027183005586e-05,-16981.36328125
47032,-3.290503082098439e-05,-3997.15625
13752,-3.29050344589632e-05,-7557.87646484375
44984,-3.290503809694201e-05,-6586.81591796875
52408,-3.2905041734920815e-05,-3111.18505859375
42680,-3.290504537289962e-05,2481.02197265625
27576,-3.290504901087843e-05,2498.83447265625
56760,-3.2905052648857236e-05,12836.853515625
26296,-3.290505628683604e-05,-212.52471923828125
30136,-3.290505992481485e-05,5213.126953125
64184,-3.290506356279366e-05,15875.0625
32696,-3.2905067200772464e-05,5431.6904296875
21944,-3.290507083875127e-05,3868.216796875
37560,-3.290507447673008e-05,10311.1728515625
57272,-3.2905078114708886e-05,3434.81005859375
39352,-3.290508175268769e-05,-16938.068359375
20152,-3.29050853906665e-05,24824.7265625
59576,-3.290508902864531e-05,-8281.7060546875
22712,-3.2905092666624114e-05,6201.451171875
17080,-3.290509630460292e-05,1019.9598999023438
37048,-3.290509994258173e-05,-9494.0400390625
7864,-3.2905103580560535e-05,4434.45556640625
39864,-3.290510721853934e-05,-10009.3505859375
34488,-3.290511085651815e-05,3465.80712890625
30392,-3.2905114494496956e-05,-19602.748046875
65464,-3.2905118132475764e-05,5148.4111328125
21432,-3.290512177045457e-05,9974.7236328125
8120,-3.290512540843338e-05,3133.957275390625
33208,-3.2905129046412185e-05,9804.8544921875
8888,-3.290513268439099e-05,2120.390625
36280,-3.29051363223698e-05,4568.5849609375
33720,-3.2905139960348606e-05,-1285.70458984375
9912,-3.290514359832741e-05,4954.26220703125
43192,-3.290514723630622e-05,-7071.40771484375
20920,-3.290515087428503e-05,3630.919921875
39096,-3.2905154512263834e-05,819.1837158203125
49848,-3.290515815024264e-05,4130.66748046875
27064,-3.290516178822145e-05,403.5117492675781
41400,-3.2905165426200256e-05,13765.4033203125
37048,-3.290516906417906e-05,27551.271484375
61624,-3.290517270215787e-05,25634.91796875
48568,-3.290517634013668e-05,19134.109375
41144,-3.2905179978115484e-05,5617.53466796875
54712,-3.290518361609429e-05,6994.5283203125
54968,-3.29051872540731e-05,-2920.925048828125
52664,-3.2905190892051905e-05,3901.609130859375
50616,-3.290519453003071e-05,-7911.494140625
63160,-3.290519816800952e-05,34.08903884887695
29368,-3.290520180598833e-05,5701.333984375
952,-3.2905205443967134e-05,-23411.80078125
63416,-3.290520908194594e-05,-1137.1151123046875
54712,-3.290521271992475e-05,6613.69287109375
35256,-3.2905216357903555e-05,470.01690673828125
8632,-3.290521999588236e-05,8997.1796875
38328,-3.290522363386117e-05,6647.8330078125
16824,-3.2905227271839976e-05,936.5806884765625
52408,-3.2905230909818783e-05,1111.2567138671875
5560,-3.290523454779759e-05,8055.3681640625
55480,-3.29052381857764e-05,-500.4419250488281
44216,-3.2905241823755205e-05,3117.706787109375
55736,-3.290524546173401e-05,-3.4849014282226562
18104,-3.290524909971282e-05,-1055.6649169921875
35256,-3.2905252737691626e-05,10362.1865234375
22200,-3.290525637567043e-05,-2764.298583984375
63672,-3.290526001364924e-05,-739.7861328125
58296,-3.290526365162805e-05,-511.9061584472656
24248,-3.2905267289606854e-05,-4981.90625
39608,-3.290527092758566e-05,3276.197021484375
31160,-3.290527456556447e-05,-4502.0517578125
7352,-3.2905278203543276e-05,4243.7529296875
18616,-3.290528184152208e-05,-87.27986145019531
23224,-3.290528547950089e-05,6268.3359375
11448,-3.29052891174797e-05,-5710.33251953125
35000,-3.2905292755458504e-05,6275.52587890625
33976,-3.290529639343731e-05,-5804.99365234375
28088,-3.290530003141612e-05,-2921.044677734375
36280,-3.2905303669394925e-05,4324.57568359375
42424,-3.290530730737373e-05,7275.0703125
36280,-3.290531094535254e-05,-1408.3768310546875
47032,-3.2905314583331347e-05,19412.431640625
44984,-3.2905318221310154e-05,-9235.4619140625
43448,-3.290532185928896e-05,-2640.19775390625
28856,-3.290532549726777e-05,-3015.315185546875
39352,-3.2905329135246575e-05,-6652.00341796875
696,-3.290533277322538e-05,-2.4695301055908203
44216,-3.290533641120419e-05,5755.01220703125
38072,-3.2905340049182996e-05,3742.711669921875
19896,-3.29053436871618e-05,-5401.21923828125
65208,-3.290534732514061e-05,4268.0166015625
30904,-3.290535096311942e-05,-6662.8486328125
26552,-3.2905354601098225e-05,9643.125
15800,-3.290535823907703e-05,3932.3369140625
6072,-3.290536187705584e-05,3588.337158203125
53176,-3.2905365515034646e-05,9880.8662109375
5560,-3.290536915301345e-05,8295.9287109375
7864,-3.290537279099226e-05,-361.05450439453125
41400,-3.290537642897107e-05,14138.619140625
50872,-3.2905380066949874e-05,4197.90771484375
54200,-3.290538370492868e-05,-17537.55859375
41656,-3.290538734290749e-05,-3245.5361328125
60856,-3.2905390980886295e-05,-6479.43603515625
30392,-3.29053946188651e-05,5712.19091796875
43192,-3.290539825684391e-05,-2319.991943359375
22200,-3.290540189482272e-05,1514.218994140625
49848,-3.2905405532801524e-05,9511.73828125
23736,-3.290540917078033e-05,5548.4208984375
34744,-3.290541280875914e-05,7275.84521484375
41912,-3.2905416446737945e-05,-6790.42236328125
18872,-3.290542008471675e-05,-13386.75390625
62392,-3.290542372269556e-05,2029.6077880859375
15544,-3.2905427360674366e-05,5228.134765625
50872,-3.2905430998653173e-05,2170.628173828125
22712,-3.290543463663198e-05,3549.22265625
40120,-3.290543827461079e-05,3501.44775390625
62648,-3.2905441912589595e-05,3560.9345703125
5304,-3.29054455505684e-05,19136.337890625
39352,-3.290544918854721e-05,-4419.37109375
51896,-3.2905452826526016e-05,3603.417236328125
3000,-3.290545646450482e-05,-5295.36962890625
64184,-3.290546010248363e-05,-50.89531326293945
52920,-3.290546374046244e-05,-2165.242431640625
35256,-3.2905467378441244e-05,4915.88720703125
24760,-3.290547101642005e-05,2722.6572265625
2232,-3.290547465439886e-05,3359.151123046875
7096,-3.2905478292377666e-05,1616.4423828125
8120,-3.290548193035647e-05,5641.20556640625
4024,-3.290548556833528e-05,8277.8837890625
52920,-3.290548920631409e-05,-22133.556640625
33464,-3.2905492844292894e-05,-2335.78955078125
58040,-3.29054964822717e-05,9247.4375
30136,-3.290550012025051e-05,6299.6640625
17080,-3.2905503758229315e-05,2528.525390625
60856,-3.290550739620812e-05,-182.2219696044922
62136,-3.290551103418693e-05,3316.334716796875
64184,-3.2905514672165737e-05,4971.1884765625
36792,-3.2905518310144544e-05,-21036.896484375
5304,-3.290552194812335e-05,-7824.9404296875
35512,-3.290552558610216e-05,1818.4757080078125
20920,-3.2905529224080965e-05,5482.2470703125
36792,-3.290553286205977e-05,7531.8857421875
39864,-3.290553650003858e-05,2272.605224609375
48824,-3.2905540138017386e-05,-9321.322265625
35000,-3.290554377599619e-05,5717.9541015625
3768,-3.2905547413975e-05,-9107.74609375
63160,-3.290555105195381e-05,-17467.498046875
40120,-3.2905554689932615e-05,2844.761474609375
49080,-3.290555832791142e-05,16904.654296875
52920,-3.290556196589023e-05,2814.476806640625
29112,-3.2905565603869036e-05,6895.818359375
6328,-3.290556924184784e-05,-5080.8837890625
58552,-3.290557287982665e-05,-2776.98388671875
48824,-3.290557651780546e-05,8663.9638671875
18616,-3.2905580155784264e-05,-6449.27197265625
58552,-3.290558379376307e-05,-6077.96240234375
3768,-3.290558743174188e-05,-7621.6162109375
10936,-3.2905591069720685e-05,6460.544921875
1720,-3.290559470769949e-05,9581.9423828125
23736,-3.29055983456783e-05,23539.25
2488,-3.290560198365711e-05,-14637.3076171875
20152,-3.2905605621635914e-05,6392.69384765625
62904,-3.290560925961472e-05,-3895.037109375
31928,-3.290561289759353e-05,8686.611328125
47032,-3.2905616535572335e-05,7126.03173828125
43448,-3.290562017355114e-05,-1001.7063598632812
23224,-3.290562381152995e-05,19721.859375
20920,-3.2905627449508756e-05,-35328.53515625
6328,-3.2905631087487563e-05,3383.632568359375
63928,-3.290563472546637e-05,1922.6435546875
40376,-3.290563836344518e-05,6995.40771484375
184,-3.2905642001423985e-05,4686.228515625
32440,-3.290564563940279e-05,23781.212890625
23480,-3.29056492773816e-05,2936.60009765625
37560,-3.2905652915360406e-05,17523.33203125
33208,-3.290565655333921e-05,1375.59716796875
40120,-3.290566019131802e-05,5026.98974609375
29624,-3.290566382929683e-05,13695.1455078125
23480,-3.2905667467275634e-05,-299.1744384765625
64952,-3.290567110525444e-05,4255.13525390625
37048,-3.290567474323325e-05,-3569.4375
3512,-3.2905678381212056e-05,15502.228515625
48056,-3.290568201919086e-05,-700.7245483398438
45752,-3.290568565716967e-05,3315.1259765625
62648,-3.290568929514848e-05,15188.4609375
49592,-3.2901763916015625e-05,-3311075.75
12216,-3.290176755399443e-05,89661.765625
26552,-3.290177119197324e-05,-153838.65625
55224,-3.2901774829952046e-05,1462081.875
11192,-3.290177846793085e-05,-98110.015625
30904,-3.290178210590966e-05,-112743.0625
696,-3.290178574388847e-05,-106980.84375
35768,-3.2901789381867275e-05,-246325.015625
44216,-3.290179301984608e-05,59497.87109375
952,-3.290179665782489e-05,-140664.8125
5304,-3.2901800295803696e-05,474626.375
28856,-3.29018039337825e-05,-3722583.0
58552,-3.290180757176131e-05,242698.625
26808,-3.290181120974012e-05,719863.9375
46008,-3.2901814847718924e-05,352189.875
30904,-3.290181848569773e-05,606511.375
32696,-3.290182212367654e-05,218931.5625
22200,-3.2901825761655346e-05,-323565.3125
54200,-3.290182939963415e-05,353167.0
40888,-3.290183303761296e-05,-302933.75
48056,-3.290183667559177e-05,1407500.125
32696,-3.2901840313570574e-05,439521.0625
26552,-3.290184395154938e-05,543667.8125
49592,-3.290184758952819e-05,-306228.9375
59832,-3.2901851227506995e-05,593572.125
11704,-3.29018548654858e-05,508619.46875
20920,-3.290185850346461e-05,-228310.28125
37560,-3.2901862141443416e-05,398325.8125
25272,-3.2901865779422224e-05,-996557.5
47288,-3.290186941740103e-05,814768.625
1208,-3.290187305537984e-05,737329.4375
11192,-3.2901876693358645e-05,623987.8125
10168,-3.290188033133745e-05,303938.8125
53944,-3.290188396931626e-05,356468.71875
9656,-3.2901887607295066e-05,427267.71875
440,-3.290189124527387e-05,-530020.125
26808,-3.290189488325268e-05,336491.40625
50104,-3.290189852123149e-05,399472.5625
64440,-3.2901902159210294e-05,272255.96875
60600,-3.29019057971891e-05,545464.6875
42424,-3.290190943516791e-05,-560698.5
25016,-3.2901913073146716e-05,-247565.359375
45752,-3.290191671112552e-05,-32641.95703125
21944,-3.290192034910433e-05,-132148.359375
17592,-3.290192398708314e-05,219222.609375
15288,-3.2901927625061944e-05,-528022.5
26808,-3.290193126304075e-05,4388.25927734375
58808,-3.290193490101956e-05,-742636.75
62136,-3.2901938538998365e-05,964360.0
65464,-3.290194217697717e-05,502495.65625
8632,-3.290194581495598e-05,1343804.25
12472,-3.290194945293479e-05,639994.5
28600,-3.2901953090913594e-05,-783522.25
3000,-3.29019567288924e-05,1249352.0
42680,-3.290196036687121e-05,661630.3125
17592,-3.2901964004850015e-05,412605.40625
7864,-3.290196764282882e-05,-511957.71875
29112,-3.290197128080763e-05,1069557.125
47032,-3.2901974918786436e-05,1077506.75
54200,-3.2901978556765243e-05,406872.15625
28088,-3.290198219474405e-05,-364223.0625
4024,-3.290198583272286e-05,469375.15625
38072,-3.2901989470701665e-05,-182139.25
10424,-3.290199310868047e-05,-321136.65625
12728,-3.290199674665928e-05,156787.3125
21688,-3.2902000384638086e-05,158300.734375
41656,-3.290200402261689e-05,1478996.0
43448,-3.29020076605957e-05,589079.9375
48312,-3.290201129857451e-05,1425849.5
8376,-3.2902014936553314e-05,435285.65625
48312,-3.290201857453212e-05,912468.0625
38584,-3.290202221251093e-05,-2331438.0
1464,-3.2902025850489736e-05,397224.25
35256,-3.290202948846854e-05,507019.15625
23736,-3.290203312644735e-05,-5159189.0
11704,-3.290203676442616e-05,681365.9375
17848,-3.2902040402404964e-05,529049.9375
53944,-3.290204404038377e-05,-22513.888671875
61368,-3.290204767836258e-05,332428.0625
19640,-3.2902051316341385e-05,1985921.625
33208,-3.290205495432019e-05,-385429.9375
46776,-3.2902058592299e-05,-751888.9375
14520,-3.2902062230277807e-05,-747553.9375
1464,-3.2902065868256614e-05,-213850.0
31416,-3.290206950623542e-05,-394520.0625
50616,-3.290207314421423e-05,-230399.109375
24760,-3.2902076782193035e-05,-253032.671875
20152,-3.290208042017184e-05,-182081.9375
53688,-3.290208405815065e-05,-105535.953125
48056,-3.2902087696129456e-05,-99911.96875
14520,-3.290209133410826e-05,-91442.53125
37816,-3.290209497208707e-05,-103050.984375
51384,-3.290209861006588e-05,-4060.727783203125
61880,-3.2902102248044685e-05,-42284.91015625
7352,-3.290210588602349e-05,-20198.0703125
30648,-3.29021095240023e-05,-2312.305419921875
34744,-3.2902113161981106e-05,-24303.767578125
5816,-3.290211679995991e-05,25836.271484375
38328,-3.290212043793872e-05,-596.156494140625
21432,-3.290212407591753e-05,47488.09375
13752,-3.2902127713896334e-05,1419.33642578125
27832,-3.290213135187514e-05,-32499.439453125
35256,-3.290213498985395e-05,-9394.0078125
38328,-3.2902138627832755e-05,-1980.834716796875
15288,-3.290214226581156e-05,-33369.08984375
14776,-3.290214590379037e-05,-25744.404296875
37816,-3.290214954176918e-05,-3002.20556640625
21432,-3.2902153179747984e-05,-5008.9912109375
59832,-3.290215681772679e-05,-12632.880859375
47800,-3.29021604557056e-05,-3078.051513671875
52152,-3.2902164093684405e-05,-14397.1767578125
28600,-3.290216773166321e-05,-33201.78515625
11448,-3.290217136964202e-05,-21041.5390625
23480,-3.2902175007620826e-05,-21152.736328125
59320,-3.2902178645599633e-05,-28622.166015625
